"Informazioni cronologiche","Dimensione ","Settore di appartenenza ","Anno di costituzione","La tua azienda ha adottato tecnologie digitali?","Se sì, che tipo di tecnologie? ","Usate tecnologie nella quotidianità?","Vi chiediamo di valutare l’importanza delle seguenti informazioni (VALUTARE DA 1 A 5 DOVE 1=POCO IMPORTANTE E 5=MOLTO IMPORTANTE) [La mia organizzazione fornisce a me e ai miei colleghi le risorse o le opportunità per ottenere le giuste competenze per trarre vantaggio dalle tendenze digitali]","Vi chiediamo di valutare l’importanza delle seguenti informazioni (VALUTARE DA 1 A 5 DOVE 1=POCO IMPORTANTE E 5=MOLTO IMPORTANTE) [Il mio manager mi incoraggia a innovare con le tecnologie digitali]","Vi chiediamo di valutare l’importanza delle seguenti informazioni (VALUTARE DA 1 A 5 DOVE 1=POCO IMPORTANTE E 5=MOLTO IMPORTANTE) [La mia organizzazione considera le tecnologie digitali come un'opportunità]","Vi chiediamo di valutare l’importanza delle seguenti informazioni (VALUTARE DA 1 A 5 DOVE 1=POCO IMPORTANTE E 5=MOLTO IMPORTANTE) [A mio avviso la digitalizzazione ha comportato una riduzione dei costi aziendali]","Vi chiediamo di valutare l’importanza delle seguenti informazioni (VALUTARE DA 1 A 5 DOVE 1=POCO IMPORTANTE E 5=MOLTO IMPORTANTE) [A mio avviso la digitalizzazione ha comportato una riduzione dei tempi di lavoro]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’azienda per cui lavoro considera importante adottare tecnologie digitali]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’utilizzo di tecnologie digitali aiuta ad essere più produttivi]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’utilizzo di tecnologie digitali crea nuove opportunità]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [È importante investire in tecnologie digitali]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [La digitalizzazione crea nuovi modelli di business]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L'azienda per cui lavora considera la sostenibilità un’opportunità]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’azienda per cui lavora sta cercando di attuare pratiche sostenibili]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’azienda incoraggia l’adozione di pratiche sostenibili da parte dei propri dipendenti]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [La sostenibilità fa parte della cultura organizzativa]","Quali iniziative sostenibili avete intrapreso (selezionare tutte quelle applicabili) ","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’azienda applica pratiche sostenibili principalmente perché crede che possa rappresentare un’opportunità economica]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’azienda applica pratiche sostenibili perché lo richiede il mercato]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’azienda applica pratiche sostenibili perché sente un obbligo morale nei confronti della società]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’azienda è spinta ad applicare pratiche sostenibili perché i dipendenti lo richiedono]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’adozione di pratiche sostenibili fanno sostenere costi maggiori alle imprese]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’adozione di pratiche sostenibili promuove l’innovazione]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’adozione di pratiche sostenibili aiuta a costruire e mantenere una buona reputazione]","Pensi che la digitalizzazione ha favorito l’adozione di alcune pratiche sostenibile?  ","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [La digitalizzazione ha favorito l’adozione di alcune pratiche sostenibile]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’utilizzo di tecnologie digitali consente di utilizzare meno risorse]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’utilizzo di tecnologie digitali consente di adottare pratiche più sostenibili]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’utilizzo di tecnologie digitali aiuta nella riduzione delle emissioni]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’utilizzo delle tecnologie digitali consente di avere più trasparenza nella gestione dei rifiuti]","Vi chiediamo di valutare l’importanza di queste affermazioni con un valore compreso tra 1 e 5 (completamente in disaccordo, completamente d’accordo) [L’utilizzo delle tecnologie digitali è fondamentale per rendere le aziende sempre più sostenibili]","Genere ","Età ","Ruolo ","","",""
"2023/03/14 11:15:33 AM EET","251-1000 dipendenti","Manifatturiero","Tra il 1980 e il 2000","Sì","IoT;Mes e collegamento macchine utensili","Si","5 - Molto importante","4","5 - Molto importante","5 - Molto importante","5 - Molto importante","4","5 - completamente d'accordo","4","5 - completamente d'accordo","5 - completamente d'accordo","4","4","5 - completamente d'accordo","","riduzione dell'impatto ambientale;utilizzo di fonti rinnovabili","4","5 - completamente d'accordo","5 - completamente d'accordo","4","4","4","5 - completamente d'accordo","Sì","4","4","4","4","4","4","Maschio","51-60","Responsabile logistica","4","5 - completamente d'accordo","3"
"2023/03/14 11:18:58 AM EET","51-250 dipendenti","Commercio","Prima del 1980","Sì","Cloud;E-commerce","Si","4","4","4","4","4","4","5 - completamente d'accordo","4","4","4","5 - completamente d'accordo","4","4","","riduzione dei rifiuti;riduzione dell'impatto ambientale;utilizzo di fonti rinnovabili","4","4","4","5 - completamente d'accordo","4","5 - completamente d'accordo","4","Sì","5 - completamente d'accordo","5 - completamente d'accordo","4","4","5 - completamente d'accordo","5 - completamente d'accordo","Maschio","51-60","Manager","4","4","4"
"2023/03/14 11:29:46 AM EET","251-1000 dipendenti","Alimentare","Tra il 1980 e il 2000","Sì","IoT;Collegamento ai macchinari","Si","5 - Molto importante","4","4","5 - Molto importante","5 - Molto importante","4","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","4","4","5 - completamente d'accordo","5 - completamente d'accordo","","riduzione dei rifiuti;riduzione dell'impatto ambientale;utilizzo di fonti rinnovabili","3","4","4","4","4","4","4","Sì","4","4","5 - completamente d'accordo","5 - completamente d'accordo","4","5 - completamente d'accordo","Maschio","36-50","Manager","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo"
"2023/03/14 3:55:51 PM EET","1-10 dipendenti","Manifatturiero","Prima del 1980","No","","No","2","2","3","2","2","2","2","4","3","4","3","3","3","","riduzione dei rifiuti","3","3","4","3","4","4","5 - completamente d'accordo","Sì","4","3","4","4","4","3","Maschio","26-35","Dipendente operativo","4","4",""
"2023/03/14 3:59:23 PM EET","Over 1000 dipendenti","Pubblico","Prima del 1980","Sì","IoT;Cloud","Si","5 - Molto importante","5 - Molto importante","2","4","4","5 - completamente d'accordo","4","4","5 - completamente d'accordo","5 - completamente d'accordo","4","3","3","","riduzione dei rifiuti;riduzione dell'impatto ambientale","3","2","3","4","2","5 - completamente d'accordo","4","Sì","5 - completamente d'accordo","3","5 - completamente d'accordo","4","3","4","Femmina","18-25","Dipendente operativo","5 - completamente d'accordo","5 - completamente d'accordo",""
"2023/03/14 4:13:33 PM EET","51-250 dipendenti","Commercio","Prima del 1980","Sì","Cloud","Si","2","2","3","3","3","2","3","3","3","3","2","2","2","2","riduzione dei rifiuti;riduzione dell'impatto ambientale;cooperazione con fornitori sostenibili","2","3","2","1 - completamente in disaccordo","2","3","3","Sì","2","2","2","2","2","2","Maschio","18-25","Manager","2","2",""
"2023/03/14 5:19:33 PM EET","11-50 dipendenti","Finanza","Tra il 1980 e il 2000","Sì","Cloud","Si","4","5 - Molto importante","5 - Molto importante","4","4","4","4","4","4","4","2","3","2","2","riduzione dei rifiuti;cooperazione con fornitori sostenibili","4","4","2","2","4","4","4","Sì","4","4","4","4","3","2","Femmina","36-50","Manager","4","4",""
"2023/03/14 5:23:04 PM EET","11-50 dipendenti","Manifatturiero","Prima del 1980","Sì","Robotica","Si","3","1 - Poco importante","3","3","5 - Molto importante","3","4","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","3","3","3","5 - completamente d'accordo","riduzione dei rifiuti","2","2","2","2","3","5 - completamente d'accordo","5 - completamente d'accordo","Sì","4","4","4","5 - completamente d'accordo","4","5 - completamente d'accordo","Maschio","26-35","Dipendente operativo","5 - completamente d'accordo","5 - completamente d'accordo",""
"2023/03/14 5:38:23 PM EET","Over 1000 dipendenti","Informatico","Tra il 2000 e il 2010","Sì","Cloud","Si","5 - Molto importante","4","5 - Molto importante","5 - Molto importante","5 - Molto importante","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","riduzione dei rifiuti;riduzione dell'impatto ambientale;utilizzo di fonti rinnovabili;cooperazione con fornitori sostenibili","3","3","5 - completamente d'accordo","5 - completamente d'accordo","2","5 - completamente d'accordo","5 - completamente d'accordo","Sì","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","Maschio","26-35","Dipendente operativo","5 - completamente d'accordo","5 - completamente d'accordo",""
"2023/03/14 7:12:41 PM EET","251-1000 dipendenti","Consulenza","Tra il 2010 e 2020","Sì","Cloud","Si","4","4","5 - Molto importante","4","4","5 - completamente d'accordo","4","4","4","4","4","4","4","4","riduzione dei rifiuti;riduzione dell'impatto ambientale","3","4","4","2","3","3","4","Sì","4","4","4","3","3","4","Maschio","26-35","Dipendente operativo","5 - completamente d'accordo","4",""
"2023/03/14 8:19:25 PM EET","1-10 dipendenti","Manifatturiero","Prima del 1980","Sì","Cloud","Si","3","1 - Poco importante","2","3","3","2","3","3","3","4","4","3","3","2","riduzione dei rifiuti;utilizzo di fonti rinnovabili","4","2","2","2","3","3","3","Non so","3","4","3","3","2","2","Maschio","18-25","Dipendente operativo","3","3",""
"2023/03/14 8:59:04 PM EET","51-250 dipendenti","Informatico","Prima del 1980","Sì","Cloud","Si","2","1 - Poco importante","3","3","3","2","2","2","2","2","2","2","1 - completamente in disaccordo","2","riduzione dell'impatto ambientale","1 - completamente in disaccordo","1 - completamente in disaccordo","1 - completamente in disaccordo","1 - completamente in disaccordo","1 - completamente in disaccordo","1 - completamente in disaccordo","1 - completamente in disaccordo","Sì","2","2","2","2","2","2","Maschio","26-35","Dipendente operativo","2","2",""
"2023/03/15 12:41:29 PM EET","11-50 dipendenti","Consulenza","Tra il 2000 e il 2010","Sì","Cloud","Si","4","4","5 - Molto importante","2","4","4","4","5 - completamente d'accordo","4","5 - completamente d'accordo","4","4","5 - completamente d'accordo","4","riduzione dei rifiuti;utilizzo di fonti rinnovabili;cooperazione con fornitori sostenibili","2","4","2","2","3","4","4","Sì","4","4","4","2","4","3","Femmina","26-35","Manager","4","4",""
"2023/03/15 12:44:51 PM EET","51-250 dipendenti","Manifatturiero","Prima del 1980","Sì","IoT;Robotica;Cloud","Si","4","4","5 - Molto importante","3","5 - Molto importante","4","4","4","4","4","2","4","2","2","riduzione dei rifiuti;riduzione dell'impatto ambientale;utilizzo di fonti rinnovabili;cooperazione con fornitori sostenibili","2","4","2","2","4","4","4","Non so","3","4","4","4","3","3","Maschio","51-60","Amministratore delegato","4","4",""
"2023/03/15 12:50:18 PM EET","251-1000 dipendenti","Commercio","Tra il 1980 e il 2000","Non so","Cloud","Si","4","2","4","4","4","4","4","4","4","4","4","4","4","4","utilizzo di fonti rinnovabili;cooperazione con fornitori sostenibili","4","2","4","2","4","4","5 - completamente d'accordo","Non so","3","5 - completamente d'accordo","4","4","4","4","Femmina","36-50","Manager","4","4",""
"2023/03/15 3:44:22 PM EET","51-250 dipendenti","Commercio","Prima del 1980","Sì","IoT","Si","4","4","3","4","5 - Molto importante","3","4","4","4","5 - completamente d'accordo","4","4","3","4","riduzione dei rifiuti;utilizzo di fonti rinnovabili","4","4","2","2","4","4","5 - completamente d'accordo","Sì","4","4","4","5 - completamente d'accordo","4","3","Maschio","26-35","Dipendente operativo","3","3",""
"2023/03/16 12:08:06 AM EET","1-10 dipendenti","Commercio","Tra il 1980 e il 2000","Sì","Cloud","Si","4","5 - Molto importante","5 - Molto importante","4","5 - Molto importante","4","5 - completamente d'accordo","4","5 - completamente d'accordo","4","4","4","4","4","utilizzo di fonti rinnovabili","3","4","4","3","4","3","5 - completamente d'accordo","Sì","4","5 - completamente d'accordo","4","4","4","5 - completamente d'accordo","Maschio","26-35","Amministratore delegato","4","3",""
"2023/03/16 11:24:21 AM EET","251-1000 dipendenti","Informatico","Tra il 1980 e il 2000","Sì","Cloud","Si","5 - Molto importante","5 - Molto importante","5 - Molto importante","5 - Molto importante","5 - Molto importante","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","5 - completamente d'accordo","4","3","","3","3","3","3","3","3","3","Sì","4","4","4","4","4","4","Maschio","26-35","Dipendente operativo","4","4",""
"2023/03/17 4:35:10 PM EET","51-250 dipendenti","Informatico","Prima del 1980","Sì","IoT;Robotica;Cloud","Si","4","4","5 - Molto importante","3","4","4","4","4","5 - completamente d'accordo","5 - completamente d'accordo","4","3","4","4","utilizzo di fonti rinnovabili;cooperazione con fornitori sostenibili","4","5 - completamente d'accordo","2","2","4","4","5 - completamente d'accordo","Sì","4","4","4","4","4","4","Femmina","36-50","Manager","4","4",""
"2023/03/17 4:38:34 PM EET","251-1000 dipendenti","Bancario","Tra il 1980 e il 2000","Sì","IoT;Cloud","Si","5 - Molto importante","5 - Molto importante","5 - Molto importante","4","5 - Molto importante","5 - completamente d'accordo","5 - completamente d'accordo","4","4","5 - completamente d'accordo","4","4","3","4","riduzione dei rifiuti;utilizzo di fonti rinnovabili;cooperazione con fornitori sostenibili","4","4","2","3","2","4","4","Sì","4","4","4","4","3","4","Femmina","26-35","Dipendente operativo","4","4",""
"2023/03/17 4:42:17 PM EET","11-50 dipendenti","Commercio","Tra il 2000 e il 2010","Sì","Cloud","Si","4","5 - Molto importante","4","3","4","4","4","4","4","4","4","3","2","3","riduzione dei rifiuti","2","4","2","2","4","4","4","Non so","3","4","4","4","4","4","Femmina","36-50","Amministratore delegato","4","4",""
"2023/03/17 5:37:18 PM EET","11-50 dipendenti","Commercio","Tra il 1980 e il 2000","Sì","Cloud","Si","2","4","4","2","4","4","4","4","4","4","2","4","2","2","riduzione dei rifiuti;utilizzo di fonti rinnovabili","2","4","4","4","4","4","4","Sì","4","4","4","4","4","2","Maschio","Over 60","Manager","4","4",""
"2023/03/17 6:50:41 PM EET","Over 1000 dipendenti","Manifatturiero","Prima del 1980","Sì","IoT;Robotica;Cloud","Si","4","5 - Molto importante","5 - Molto importante","2","5 - Molto importante","5 - completamente d'accordo","4","4","4","5 - completamente d'accordo","3","4","2","3","riduzione dei rifiuti;utilizzo di fonti rinnovabili;cooperazione con fornitori sostenibili","2","4","4","2","4","4","4","Sì","4","3","4","4","4","4","Femmina","26-35","Manager","4","4",""
"2023/03/17 7:11:28 PM EET","51-250 dipendenti","Finanza","Prima del 1980","Sì","Cloud","Si","4","4","4","2","4","4","4","4","4","4","4","4","4","4","utilizzo di fonti rinnovabili;cooperazione con fornitori sostenibili","4","2","4","4","2","4","4","Sì","4","5 - completamente d'accordo","5 - completamente d'accordo","4","2","5 - completamente d'accordo","Femmina","36-50","Manager","5 - completamente d'accordo","5 - completamente d'accordo",""
